147,186.13,62,701,30
146,186.84,62,702,30
142,187.61,65,703,30
133,188.50,65,704,30
127,189.22,62,705,31
131,189.78,63,706,31
135,190.34,64,707,31
142,190.97,64,708,31
144,191.65,63,709,31
146,192.35,63,710,31
145,192.85,64,711,31
147,193.29,63,712,31
143,193.93,67,713,31
135,194.60,65,714,31
128,195.28,63,715,32
129,195.82,60,716,32
131,196.26,63,717,32
136,196.76,66,718,32
143,197.31,66,719,32
145,197.92,66,720,32
145,198.61,66,721,32
150,199.16,63,722,32
151,199.64,64,723,32
148,200.22,66,724,32
139,200.83,68,725,32
133,201.22,67,726,33
130,201.67,64,727,33
131,202.09,64,728,33
134,202.52,65,729,33
137,203.05,67,730,33
143,203.60,66,731,33
147,204.13,67,732,33
147,204.76,67,733,33
149,205.37,65,734,33
149,205.96,67,735,33
144,206.55,69,736,33
138,207.12,68,737,33
132,207.81,69,738,34
132,208.37,66,739,34
136,208.91,64,740,34
138,209.49,67,741,34
144,210.12,68,742,34
143,210.72,70,743,34
147,211.32,66,744,34
149,211.89,68,745,34
147,212.56,68,746,34
145,213.13,70,747,34
141,213.85,70,748,35
133,214.56,70,749,35
133,215.19,67,750,35
136,215.80,66,751,35
144,216.39,70,752,35
146,216.93,71,753,35
148,217.62,70,754,35
149,218.19,67,755,35
150,218.79,69,756,35
149,219.31,71,757,35
142,219.78,72,758,35
137,220.33,71,759,36
134,220.93,70,760,36
136,221.43,66,761,36
137,221.97,68,762,36
142,222.58,72,763,36
148,223.20,72,764,36
149,223.72,70,765,36
149,224.34,71,766,36
149,224.94,71,767,36
149,225.44,71,768,36
146,225.96,73,769,36
139,226.58,73,770,37
137,227.33,72,771,37
137,228.09,72,772,37
139,228.71,70,773,37
146,229.31,73,774,37
149,229.92,74,775,37
149,230.55,72,776,37
150,231.16,71,777,37
150,231.76,71,778,37
148,232.29,74,779,37
142,232.91,77,780,38
139,233.57,74,781,38
134,234.22,72,782,38
139,234.93,70,783,38
145,235.65,74,784,38
150,236.31,75,785,38
151,236.91,71,786,38
152,237.52,73,787,38
152,238.04,73,788,38
150,238.56,76,789,38
143,239.16,77,790,39
141,239.91,74,791,39
135,240.61,73,792,39
137,241.42,73,793,39
143,242.10,73,794,39
150,242.77,74,795,39
149,243.47,74,796,39
152,244.16,75,797,39
150,244.66,76,798,39
150,245.23,76,799,40
143,245.86,77,800,40
141,246.46,76,801,40
136,247.06,75,802,40
138,247.74,72,803,40
144,248.45,74,804,40
150,249.21,77,805,40
150,249.96,77,806,40
153,250.65,77,807,40
151,251.17,78,808,40
149,251.67,79,809,41
143,252.18,81,810,41
140,252.72,77,811,41
139,253.19,78,812,41
137,253.59,72,813,41
141,253.98,75,814,41
145,254.46,77,815,41
150,255.08,77,816,41
150,255.72,78,817,41
153,256.36,77,818,41
152,256.85,80,819,41
150,257.30,77,820,41
151,257.76,80,821,42
144,258.23,79,822,42
139,258.71,76,823,42
140,259.19,79,824,42
139,259.79,76,825,42
138,260.33,75,826,42
143,260.96,78,827,42
148,261.47,78,828,42
152,262.07,79,829,42
152,262.65,79,830,42
154,263.18,78,831,42
153,263.60,79,832,42
153,264.13,79,833,43
148,264.74,82,834,43
144,265.33,79,835,43
140,266.01,80,836,43
141,266.65,77,837,43
146,267.21,77,838,43
150,267.82,81,839,43
153,268.46,82,840,43
154,269.08,80,841,43
152,269.80,82,842,43
150,270.46,80,843,44
148,271.01,84,844,44
141,271.56,82,845,44
139,272.18,83,846,44
143,272.74,81,847,44
145,273.26,77,848,44
149,273.86,81,849,44
153,274.56,81,850,44
154,275.22,81,851,44
155,275.94,81,852,44
154,276.40,84,853,44
153,276.90,82,854,45
147,277.58,85,855,45
144,278.22,81,856,45
143,278.80,84,857,45
143,279.38,78,858,45
147,280.10,82,859,45
154,280.83,82,860,45
154,281.54,84,861,45
156,282.24,82,862,45
153,282.85,84,863,46
152,283.39,83,864,46
150,283.95,86,865,46
143,284.51,83,866,46
143,285.12,84,867,46
143,285.64,81,868,46
146,286.14,81,869,46
150,286.68,84,870,46
154,287.32,85,871,46
155,288.02,86,872,46
154,288.64,83,873,46
155,289.15,86,874,47
155,289.63,84,875,47
152,290.12,88,876,47
146,290.52,87,877,47
144,291.08,84,878,47
143,291.62,87,879,47
144,292.11,81,880,47
147,292.64,82,881,47
152,293.22,85,882,47
158,293.85,86,883,47
156,294.51,85,884,47
157,295.15,85,885,47
155,295.64,88,886,48
157,296.04,84,887,48
155,296.38,90,888,48
148,296.82,89,889,48
146,297.41,85,890,48
146,297.96,87,891,48
145,298.48,84,892,48
147,299.16,83,893,48
152,299.77,87,894,48
159,300.32,88,895,48
156,301.04,87,896,48
156,301.69,87,897,49
156,302.24,88,898,49
155,302.70,88,899,49
151,303.14,92,900,49
145,303.63,87,901,49
146,304.09,88,902,49
145,304.58,88,903,49
148,305.14,83,904,49
152,305.71,88,905,49
158,306.38,89,906,49
160,307.04,88,907,49
156,307.70,87,908,49
158,308.25,91,909,50
157,308.78,86,910,50
155,309.38,91,911,50
148,310.05,90,912,50
147,310.68,91,913,50
147,311.24,87,914,50
150,311.93,85,915,50
155,312.59,89,916,50
160,313.26,91,917,50
160,313.93,89,918,50
159,314.44,91,919,51
159,315.01,89,920,51
160,315.56,91,921,51
155,316.09,93,922,51
147,316.68,88,923,51
148,317.24,91,924,51
149,317.79,87,925,51
151,318.35,89,926,51
157,319.10,92,927,51
160,319.81,91,928,51
158,320.42,90,929,51
159,320.96,92,930,52
161,321.53,89,931,52
158,322.16,94,932,52
150,322.80,93,933,52
150,323.41,92,934,52
148,324.03,90,935,52
151,324.70,87,936,52
155,325.33,93,937,52
159,325.99,95,938,52
162,326.65,93,939,52
161,327.34,93,940,53
162,327.89,93,941,53
161,328.41,96,942,53
155,328.97,96,943,53
146,329.56,91,944,53
149,330.06,94,945,53
152,330.61,89,946,53
156,331.17,91,947,53
158,331.79,94,948,53
161,332.49,95,949,53
161,333.23,93,950,54
162,333.83,97,951,54
161,334.33,94,952,54
161,334.90,96,953,54
153,335.29,98,954,54
151,335.90,92,955,54
149,336.54,96,956,54
153,337.19,90,957,54
157,337.91,95,958,54
162,338.72,95,959,54
163,339.48,96,960,55
161,340.17,96,961,55
163,340.72,95,962,55
161,341.30,96,963,55
154,342.03,97,964,55
151,342.65,96,965,55
152,343.27,92,966,55
156,343.96,94,967,55
162,344.74,96,968,55
164,345.48,96,969,55
162,346.13,95,970,56
162,346.82,98,971,56
162,347.41,97,972,56
157,348.09,100,973,56
153,348.85,96,974,56
152,349.60,98,975,56
156,350.26,93,976,56
162,350.86,97,977,56
166,351.54,98,978,56
163,352.21,97,979,57
164,352.84,100,980,57
164,353.40,98,981,57
164,354.01,99,982,57
157,354.74,100,983,57
151,355.47,98,984,57
153,356.11,95,985,57
157,356.74,98,986,57
163,357.40,99,987,57
164,358.17,101,988,58
164,358.96,98,989,58
164,359.50,101,990,58
165,360.06,100,991,58
159,360.75,104,992,58
155,361.48,100,993,58
154,362.09,100,994,58
155,362.81,95,995,58
159,363.59,101,996,58
166,364.45,101,997,59
166,365.21,100,998,59
165,365.91,103,999,59
164,366.43,100,1000,59
161,367.10,105,1001,59
157,367.71,101,1002,59
153,368.31,102,1003,59
155,368.90,98,1004,59
160,369.52,99,1005,59
166,370.21,102,1006,59
168,370.90,102,1007,60
167,371.66,102,1008,60
165,372.28,104,1009,60
166,372.75,103,1010,60
160,373.34,105,1011,60
156,373.99,102,1012,60
152,374.61,101,1013,60
156,375.25,97,1014,60
161,375.91,104,1015,60
167,376.58,105,1016,60
167,377.25,104,1017,61
168,377.82,104,1018,61
167,378.35,104,1019,61
167,378.93,103,1020,61
164,379.49,106,1021,61
156,380.09,102,1022,61
155,380.61,105,1023,61
151,381.15,99,1024,61
158,381.79,102,1025,61
163,382.48,105,1026,61
168,383.21,107,1027,61
169,383.88,105,1028,62
169,384.52,106,1029,62
168,385.12,103,1030,62
167,385.67,108,1031,62
157,386.35,105,1032,62
155,386.90,107,1033,62
153,387.61,103,1034,62
161,388.28,104,1035,62
167,388.96,106,1036,62
169,389.69,106,1037,63
169,390.37,104,1038,63
169,390.94,108,1039,63
169,391.56,107,1040,63
164,392.16,110,1041,63
159,392.87,106,1042,63
156,393.44,107,1043,63
157,394.09,102,1044,63
164,394.77,107,1045,63
167,395.49,109,1046,63
167,396.22,107,1047,64
167,396.88,108,1048,64
170,397.49,109,1049,64
169,398.04,110,1050,64
161,398.78,111,1051,64
158,399.51,109,1052,64
155,400.15,107,1053,64
159,400.79,105,1054,64
164,401.50,109,1055,64
172,402.17,110,1056,65
169,402.93,110,1057,65
170,403.59,111,1058,65
170,404.13,110,1059,65
168,404.60,112,1060,65
162,405.17,112,1061,65
158,405.86,110,1062,65
156,406.54,109,1063,65
161,407.14,106,1064,65
166,407.83,111,1065,65
171,408.65,113,1066,66
171,409.48,110,1067,66
171,410.09,112,1068,66
171,410.70,111,1069,66
166,411.42,115,1070,66
161,412.21,110,1071,66
157,412.75,111,1072,66
160,413.42,107,1073,66
166,414.14,112,1074,66
172,414.84,115,1075,67
172,415.56,112,1076,67
171,416.13,114,1077,67
172,416.66,113,1078,67
171,417.20,115,1079,67
165,417.81,116,1080,67
160,418.66,113,1081,67
158,419.20,111,1082,67
162,419.52,108,1083,67
165,420.03,112,1084,67
171,420.76,114,1085,67
172,421.58,115,1086,68
173,422.29,113,1087,68
172,422.87,115,1088,68
173,423.56,114,1089,68
169,424.32,117,1090,68
160,424.95,115,1091,68
160,425.47,113,1092,68
159,426.23,110,1093,68
166,427.00,115,1094,68
172,427.73,118,1095,69
171,428.41,116,1096,69
171,428.99,117,1097,69
174,429.63,117,1098,69
173,430.36,117,1099,69
161,431.06,117,1100,69
157,431.39,116,1101,69
157,431.83,116,1102,69
158,432.25,112,1103,69
162,432.72,114,1104,69
168,432.74,116,1105,69
171,432.84,116,1106,69
172,433.19,117,1107,69
171,433.85,119,1108,70
175,434.67,117,1109,70
173,435.35,117,1110,70
173,435.89,118,1111,70
173,436.57,119,1112,70
166,437.18,120,1113,70
162,437.86,118,1114,70
162,438.39,113,1115,70
163,438.87,114,1116,70
169,439.51,117,1117,70
172,440.12,120,1118,71
173,440.73,119,1119,71
173,441.44,117,1120,71
174,442.09,121,1121,71
174,442.85,120,1122,71
168,443.67,121,1123,71
162,444.31,119,1124,71
163,444.76,112,1125,71
165,445.24,115,1126,71
169,445.66,118,1127,71
174,446.19,120,1128,72
174,446.75,121,1129,72
175,447.35,121,1130,72
175,447.89,120,1131,72
174,448.42,122,1132,72
175,449.06,119,1133,72
170,449.69,124,1134,72
163,450.25,121,1135,72
162,450.77,120,1136,72
163,451.38,114,1137,72
167,451.90,119,1138,72
173,452.27,121,1139,72
175,452.76,122,1140,73
175,453.38,122,1141,73
176,454.01,119,1142,73
175,454.53,123,1143,73
175,455.07,122,1144,73
175,455.66,122,1145,73
168,456.29,122,1146,73
164,456.86,122,1147,73
164,457.36,117,1148,73
166,457.91,118,1149,73
172,458.34,121,1150,73
175,458.70,124,1151,74
177,459.21,124,1152,74
177,459.83,122,1153,74
175,460.42,122,1154,74
175,460.87,125,1155,74
177,461.34,121,1156,74
176,461.92,124,1157,74
169,462.55,125,1158,74
164,463.04,123,1159,74
163,463.52,122,1160,74
165,464.05,117,1161,74
169,464.49,121,1162,74
175,464.91,124,1163,74
176,465.34,125,1164,75
177,465.79,125,1165,75
176,466.28,123,1166,75
177,466.81,124,1167,75
177,467.22,126,1168,75
177,467.70,124,1169,75
175,468.33,125,1170,75
169,468.94,126,1171,75
165,469.49,125,1172,75
164,470.13,121,1173,75
168,470.68,119,1174,75
172,471.21,124,1175,75
176,471.79,126,1176,76
178,472.34,126,1177,76
178,472.91,124,1178,76
176,473.41,126,1179,76
177,473.81,127,1180,76
178,474.33,125,1181,76
173,474.99,128,1182,76
166,475.64,125,1183,76
164,476.22,126,1184,76
166,476.72,120,1185,76
169,477.23,124,1186,76
176,477.74,127,1187,77
179,478.30,130,1188,77
179,478.94,126,1189,77
178,479.43,127,1190,77
178,479.90,129,1191,77
178,480.35,126,1192,77
177,481.02,130,1193,77
169,481.73,129,1194,77
166,481.93,130,1195,77
165,482.48,127,1196,77
168,483.06,122,1197,77
173,483.62,127,1198,77
178,484.08,128,1199,78
179,484.57,129,1200,78
180,485.13,129,1201,78
178,485.70,128,1202,78
178,486.24,131,1203,78
179,486.66,129,1204,78
177,487.25,131,1205,78
171,487.96,130,1206,78
165,488.45,130,1207,78
167,488.93,127,1208,78
169,489.49,124,1209,78
174,490.02,129,1210,78
179,490.57,130,1211,79
181,491.06,130,1212,79
181,491.63,128,1213,79
180,492.12,130,1214,79
179,492.61,132,1215,79
179,493.08,129,1216,79
178,493.59,132,1217,79
171,494.20,131,1218,79
166,494.61,131,1219,79
167,495.11,130,1220,79
167,495.67,123,1221,79
172,496.25,129,1222,79
179,496.77,131,1223,80
181,497.33,132,1224,80
181,497.91,131,1225,80
179,498.46,132,1226,80
180,498.97,133,1227,80
180,499.39,131,1228,80
179,499.99,133,1229,80
173,500.49,133,1230,80
167,501.16,132,1231,80
167,501.66,127,1232,80
168,502.22,126,1233,80
174,502.67,132,1234,81
179,503.04,132,1235,81
180,503.50,135,1236,81
180,504.08,133,1237,81
181,504.60,132,1238,81
181,505.08,135,1239,81
181,505.51,133,1240,81
180,506.07,135,1241,81
174,506.63,136,1242,81
170,507.13,134,1243,81
169,507.52,134,1244,81
168,507.94,132,1245,81
169,508.50,128,1246,81
174,509.07,131,1247,82
180,509.62,133,1248,82
182,510.17,136,1249,82
181,510.76,134,1250,82
180,511.35,134,1251,82
181,511.87,137,1252,82
182,512.38,134,1253,82
178,513.12,137,1254,82
169,513.85,136,1255,82
169,514.50,134,1256,82
171,515.20,131,1257,82
178,515.68,134,1258,83
183,516.18,136,1259,83
182,516.86,137,1260,83
180,517.58,134,1261,83
181,518.17,137,1262,83
182,518.71,136,1263,83
179,519.36,139,1264,83
170,520.19,138,1265,83
168,520.75,136,1266,83
170,521.28,129,1267,83
173,521.71,134,1268,84
177,522.26,136,1269,84
180,522.84,139,1270,84
183,523.42,138,1271,84
182,524.05,136,1272,84
181,524.59,140,1273,84
181,525.13,137,1274,84
180,525.76,139,1275,84
173,526.35,139,1276,84
169,526.87,138,1277,84
170,527.45,133,1278,84
174,528.12,136,1279,85
181,528.72,139,1280,85
184,529.35,140,1281,85
183,530.03,139,1282,85
181,530.65,139,1283,85
181,531.10,140,1284,85
183,531.68,141,1285,85
178,532.34,142,1286,85
170,533.05,139,1287,85
170,533.55,139,1288,85
172,534.11,134,1289,86
174,534.73,138,1290,86
183,535.27,140,1291,86
182,535.65,141,1292,86
186,536.17,138,1293,86
182,536.76,141,1294,86
182,537.31,142,1295,86
183,537.85,140,1296,86
180,538.46,143,1297,86
174,539.13,142,1298,86
170,539.72,142,1299,86
171,540.36,135,1300,87
175,540.88,139,1301,87
182,541.40,142,1302,87
184,542.09,144,1303,87
183,542.85,140,1304,87
183,543.46,144,1305,87
183,544.04,141,1306,87
180,544.70,144,1307,87
174,545.36,143,1308,87
169,545.99,142,1309,87
171,546.43,137,1310,87
173,546.97,140,1311,88
180,547.67,143,1312,88
185,548.29,144,1313,88
185,548.93,142,1314,88
182,549.49,144,1315,88
183,550.16,146,1316,88
183,550.87,145,1317,88
177,551.49,146,1318,88
172,552.10,144,1319,88
170,552.60,142,1320,88
172,553.14,138,1321,89
175,553.58,143,1322,89
182,554.08,144,1323,89
184,554.55,146,1324,89
186,555.08,145,1325,89
184,555.61,143,1326,89
184,556.27,146,1327,89
184,556.75,144,1328,89
184,557.26,146,1329,89
178,557.76,145,1330,89
172,558.25,145,1331,89
171,558.74,145,1332,89
172,559.24,139,1333,90
174,559.72,141,1334,90
179,560.21,145,1335,90
184,560.75,147,1336,90
186,561.25,147,1337,90
187,561.82,145,1338,90
185,562.40,147,1339,90
185,562.81,148,1340,90
185,563.40,146,1341,90
180,564.14,149,1342,90
174,564.85,148,1343,90
171,565.47,146,1344,90
174,566.04,141,1345,91
179,566.52,147,1346,91
185,567.04,148,1347,91
184,567.46,150,1348,91
185,567.84,148,1349,91
185,568.47,147,1350,91
185,569.03,149,1351,91
187,569.54,148,1352,91
184,570.18,150,1353,91
176,570.63,150,1354,91
173,571.14,149,1355,91
171,571.78,144,1356,92
175,572.28,144,1357,92
180,572.77,147,1358,92
184,573.14,151,1359,92
186,573.52,150,1360,92
185,574.19,149,1361,92
184,574.88,148,1362,92
187,575.42,152,1363,92
187,576.11,150,1364,92
181,576.80,151,1365,92
173,577.36,150,1366,92
172,577.83,148,1367,92
173,578.33,144,1368,93
176,578.81,148,1369,93
182,579.39,150,1370,93
184,579.98,152,1371,93
186,580.72,150,1372,93
187,581.18,150,1373,93
187,581.90,152,1374,93
187,582.62,152,1375,93
181,583.18,152,1376,93
173,583.76,152,1377,93
171,584.35,148,1378,94
173,584.94,147,1379,94
178,585.45,150,1380,94
184,586.06,152,1381,94
187,586.68,152,1382,94
187,587.32,152,1383,94
188,587.93,153,1384,94
189,588.57,151,1385,94
186,589.15,153,1386,94
176,589.90,155,1387,94
172,590.47,152,1388,94
172,591.21,147,1389,95
177,591.84,151,1390,95
184,592.53,154,1391,95
187,593.05,154,1392,95
186,593.70,152,1393,95
187,594.29,154,1394,95
188,594.73,155,1395,95
188,595.30,154,1396,95
181,595.79,155,1397,95
175,596.31,155,1398,95
172,596.91,152,1399,96
173,597.39,148,1400,96
177,597.96,152,1401,96
183,598.47,153,1402,96
185,599.10,156,1403,96
186,599.77,155,1404,96
187,600.43,155,1405,96
188,600.98,156,1406,96
186,601.60,157,1407,96
179,602.14,158,1408,96
175,602.52,157,1409,96
173,602.98,153,1410,96
174,603.55,150,1411,97
177,604.12,154,1412,97
183,604.64,156,1413,97
189,605.22,157,1414,97
190,605.83,156,1415,97
189,606.46,156,1416,97
189,606.98,156,1417,97
188,607.45,158,1418,97
184,607.95,160,1419,97
177,608.69,157,1420,97
173,609.27,157,1421,97
174,610.05,151,1422,98
180,610.65,155,1423,98
187,611.07,158,1424,98
188,611.67,160,1425,98
189,612.47,158,1426,98
188,613.10,158,1427,98
189,613.68,158,1428,98
189,614.23,159,1429,98
179,614.94,160,1430,98
175,615.45,159,1431,98
172,616.02,156,1432,99
175,616.56,154,1433,99
179,616.86,157,1434,99
182,617.28,158,1435,99
183,617.83,160,1436,99
188,618.35,161,1437,99
189,619.05,158,1438,99
190,619.74,161,1439,99
191,620.37,159,1440,99
185,620.97,162,1441,99
177,621.61,161,1442,99
173,622.10,159,1443,100
173,622.77,155,1444,100
177,623.32,157,1445,100
184,623.76,161,1446,100
188,624.38,162,1447,100
190,625.02,161,1448,100
189,625.70,159,1449,100
191,626.39,162,1450,100
193,626.89,160,1451,100
186,627.33,163,1452,100
178,627.93,163,1453,100
174,628.45,161,1454,101
172,629.07,157,1455,101
177,629.68,158,1456,101
183,630.26,162,1457,101
187,630.83,164,1458,101
191,631.45,163,1459,101
190,632.08,161,1460,101
193,632.68,163,1461,101
193,633.16,162,1462,101
186,633.78,165,1463,101
179,634.43,163,1464,101
174,634.92,163,1465,102
174,635.63,158,1466,102
179,636.19,161,1467,102
185,636.88,163,1468,102
189,637.46,166,1469,102
189,638.02,163,1470,102
190,638.66,163,1471,102
192,639.15,163,1472,102
191,639.56,164,1473,102
187,640.17,166,1474,102
178,640.82,165,1475,102
174,641.26,163,1476,103
175,641.73,159,1477,103
